dataset,filename,image_path,read_error,width,height,megapixels,aspect_width_height,aspect_long_short,portrait,brightness,contrast,blur_laplacian,edge_density,entropy,saturation,dark_fraction,bright_fraction,gt_regions,vertices_mean,vertices_max,short_side_1024_median,short_side_1024_q10,small_text_lt8_ratio,small_text_lt12_ratio,polygon_area_ratio_median,polygon_area_ratio_sum,polygon_angle_abs_median
pseudo_sroie,images/train/X51005719904.jpg,data/pseudo_label/sroie/images/train/X51005719904.jpg,False,932,1920,1.78944,0.48541666666666666,2.060085836909871,True,0.9652806692456098,0.10055977919481322,2933.2321048595736,0.0814429593373494,2.3403079509735107,0.0,0.004737700803212851,0.9180393448795181,0,,,,,,,,,
pseudo_sroie,images/train/X51005719906.jpg,data/pseudo_label/sroie/images/train/X51005719906.jpg,False,932,2253,2.099796,0.41367066134043495,2.417381974248927,True,0.9469180294464483,0.1348755033983268,4679.831489671291,0.10289836379716981,2.4998531341552734,0.0,0.0015753979952830188,0.8794129569575472,0,,,,,,,,,
pseudo_sroie,images/train/X51005719912.jpg,data/pseudo_label/sroie/images/train/X51005719912.jpg,False,816,2229,1.818864,0.36608344549125166,2.7316176470588234,True,0.9138310822323581,0.10062702838014084,2272.796484635131,0.1453250334224599,5.589405059814453,0.0,0.002224682486631016,0.7981387867647058,0,,,,,,,,,
pseudo_sroie,images/train/X51005719914.jpg,data/pseudo_label/sroie/images/train/X51005719914.jpg,False,940,2594,2.43836,0.36237471087124135,2.7595744680851064,True,0.9089541495361585,0.08820237978444766,2413.6684321658104,0.1290007560483871,5.656426906585693,0.0,0.00014700940860215054,0.8270749327956989,0,,,,,,,,,
pseudo_sroie,images/train/X51005719917.jpg,data/pseudo_label/sroie/images/train/X51005719917.jpg,False,932,2679,2.496828,0.3478910041060097,2.874463519313305,True,0.9491346696684292,0.11588079082526505,3788.5299114066684,0.09716248244382023,3.515765428543091,0.0,0.0006803019662921349,0.8862688728932584,0,,,,,,,,,
pseudo_sroie,images/train/X51005722668.jpg,data/pseudo_label/sroie/images/train/X51005722668.jpg,False,936,1858,1.739088,0.503767491926803,1.985042735042735,True,0.9475000653119775,0.15123534687935242,3198.0039057768013,0.09480226501937984,2.641038179397583,0.0,0.016419876453488372,0.890617429748062,0,,,,,,,,,
pseudo_sroie,images/train/X51005722699.jpg,data/pseudo_label/sroie/images/train/X51005722699.jpg,False,936,2132,1.995552,0.43902439024390244,2.2777777777777777,True,0.9254978213507625,0.18638690693845658,3572.53754950019,0.10722222222222222,3.558664083480835,0.0,0.028333333333333332,0.873046875,0,,,,,,,,,
pseudo_sroie,images/train/X51005724554.jpg,data/pseudo_label/sroie/images/train/X51005724554.jpg,False,932,2132,1.987024,0.4371482176360225,2.2875536480686693,True,0.9272393576571254,0.1604704692833096,5408.571638162571,0.12125069754464286,3.5166361331939697,0.00024304643732492998,0.008457728794642858,0.83868408203125,0,,,,,,,,,
pseudo_sroie,images/train/X51005724627.jpg,data/pseudo_label/sroie/images/train/X51005724627.jpg,False,944,2105,1.98712,0.4484560570071259,2.229872881355932,True,0.9220193614130435,0.1818368724334608,5573.674631051999,0.12076256793478261,3.377756357192993,0.00031266650682011937,0.017034646739130434,0.8452360733695652,0,,,,,,,,,
pseudo_sroie,images/train/X51005724629.jpg,data/pseudo_label/sroie/images/train/X51005724629.jpg,False,928,2115,1.96272,0.43877068557919624,2.279094827586207,True,0.9395982775054466,0.14032977760808266,4992.455525412024,0.1241579861111111,3.047545909881592,0.0002845179738562092,0.0027951388888888887,0.85734375,0,,,,,,,,,
pseudo_sroie,images/train/X51005741944.jpg,data/pseudo_label/sroie/images/train/X51005741944.jpg,False,735,1889,1.388415,0.3890947591318158,2.5700680272108842,True,0.9389542304044733,0.1710586634650792,10078.367962548213,0.10971851444723618,2.6188180446624756,0.0,0.013671875,0.8750294440954773,0,,,,,,,,,
pseudo_sroie,images/train/X51005742068.jpg,data/pseudo_label/sroie/images/train/X51005742068.jpg,False,831,1331,1.106061,0.6243425995492111,1.601684717208183,True,0.9446217735140932,0.1693827981868544,5784.124398458004,0.0755126953125,2.967904567718506,0.007751632391237745,0.019451904296875,0.897784423828125,0,,,,,,,,,
pseudo_sroie,images/train/X51005745183.jpg,data/pseudo_label/sroie/images/train/X51005745183.jpg,False,740,1173,0.86802,0.6308610400682012,1.585135135135135,True,0.9156214904692527,0.23049851465989335,11101.493404226667,0.10023824496904024,2.825486183166504,0.0,0.05181525735294118,0.867671246130031,0,,,,,,,,,
pseudo_sroie,images/train/X51005745187.jpg,data/pseudo_label/sroie/images/train/X51005745187.jpg,False,744,1335,0.99324,0.5573033707865168,1.7943548387096775,True,0.9423985476866186,0.17866328597798692,9433.559924831887,0.09708059210526315,2.52443265914917,0.0,0.025315241228070176,0.8949766995614035,0,,,,,,,,,
pseudo_sroie,images/train/X51005745188.jpg,data/pseudo_label/sroie/images/train/X51005745188.jpg,False,706,1659,1.171254,0.4255575647980711,2.34985835694051,True,0.9233992385658393,0.2047914477149673,12726.284909828137,0.1142578125,2.78637433052063,0.0,0.03368692660550459,0.8610324684633027,0,,,,,,,,,
pseudo_sroie,images/train/X51005745190.jpg,data/pseudo_label/sroie/images/train/X51005745190.jpg,False,744,1970,1.46568,0.37766497461928933,2.6478494623655915,True,0.9360213159097837,0.1618690611660279,11352.753320690741,0.13944098121761658,3.014420747756958,0.0,0.006405845207253886,0.8560354598445595,0,,,,,,,,,
pseudo_sroie,images/train/X51005745214.jpg,data/pseudo_label/sroie/images/train/X51005745214.jpg,False,702,1466,1.029132,0.47885402455661663,2.0883190883190883,True,0.910969137655062,0.2409097152444423,11413.647774227005,0.0901626275510204,2.646129846572876,0.0,0.058665497448979594,0.8632413903061225,0,,,,,,,,,
pseudo_sroie,images/train/X51005745249.jpg,data/pseudo_label/sroie/images/train/X51005745249.jpg,False,740,1863,1.37862,0.39720880300590444,2.5175675675675677,True,0.9332344414058727,0.18559528532892694,11124.009593386078,0.11174184113300492,2.6643662452697754,0.0,0.02101293103448276,0.8720173953201971,0,,,,,,,,,
pseudo_sroie,images/train/X51005745296.jpg,data/pseudo_label/sroie/images/train/X51005745296.jpg,False,786,2184,1.716624,0.3598901098901099,2.7786259541984735,True,0.9661271013160698,0.09633309784133735,3068.4544371616635,0.10354746942934782,2.3026580810546875,0.0,0.0,0.8989788552989131,0,,,,,,,,,
pseudo_sroie,images/train/X51005746140.jpg,data/pseudo_label/sroie/images/train/X51005746140.jpg,False,744,1244,0.925536,0.5980707395498392,1.6720430107526882,True,0.9291027139001026,0.20779045613913139,11326.494942241976,0.0959265216503268,2.6823158264160156,0.0,0.04042841094771242,0.8845422283496732,0,,,,,,,,,
pseudo_sroie,images/train/X51005749895.jpg,data/pseudo_label/sroie/images/train/X51005749895.jpg,False,934,2132,1.991288,0.43808630393996245,2.2826552462526766,True,0.9524449281665791,0.10681830109324895,3488.9161872035847,0.11530412946428571,4.0806708335876465,0.0,0.0017002650669642857,0.8889857700892857,0,,,,,,,,,
pseudo_sroie,images/train/X51005749905.jpg,data/pseudo_label/sroie/images/train/X51005749905.jpg,False,942,2020,1.90284,0.46633663366336636,2.1443736730360934,True,0.9426124797460825,0.15780023924312717,6681.640050557253,0.1044390690376569,2.654773473739624,0.0,0.007706263075313808,0.8739049424686193,0,,,,,,,,,
pseudo_sroie,images/train/X51005749912.jpg,data/pseudo_label/sroie/images/train/X51005749912.jpg,False,932,1838,1.713016,0.5070729053318824,1.9721030042918455,True,0.940134037990196,0.135893154313226,3950.5684668135223,0.10594200721153846,4.367182731628418,0.0,0.006723257211538462,0.8824969951923077,0,,,,,,,,,
pseudo_sroie,images/train/X51005757199.jpg,data/pseudo_label/sroie/images/train/X51005757199.jpg,False,711,1662,1.181682,0.427797833935018,2.3375527426160336,True,0.7934894434371922,0.12199116057068701,6550.85538829362,0.1065746289954338,5.807191371917725,0.02854080630539887,0.01482234589041096,0.030046018835616438,0,,,,,,,,,
pseudo_sroie,images/train/X51005757235.jpg,data/pseudo_label/sroie/images/train/X51005757235.jpg,False,706,1640,1.15784,0.4304878048780488,2.322946175637394,True,0.7682805536987523,0.150624570127639,9413.560152289572,0.11080433238636364,5.756383895874023,0.020503008021390375,0.024556107954545454,0.02449396306818182,0,,,,,,,,,
pseudo_sroie,images/train/X51005757243.jpg,data/pseudo_label/sroie/images/train/X51005757243.jpg,False,708,1652,1.169616,0.42857142857142855,2.3333333333333335,True,0.7834027218193214,0.12731314523024145,6976.329878509379,0.10619113869863013,5.721329689025879,0.024192939161966156,0.01762271689497717,0.018773187785388126,0,,,,,,,,,
pseudo_sroie,images/train/X51005757248.jpg,data/pseudo_label/sroie/images/train/X51005757248.jpg,False,705,1844,1.30002,0.3823210412147505,2.6156028368794324,True,0.7711958220788315,0.13550794566004018,8052.278137139903,0.11647999043367346,5.692437648773193,0.02349345988395358,0.01610331632653061,0.013940927933673469,0,,,,,,,,,
pseudo_sroie,images/train/X51005757273.jpg,data/pseudo_label/sroie/images/train/X51005757273.jpg,False,711,1313,0.933543,0.5415079969535415,1.8466947960618847,True,0.7767316408738586,0.15665089478283659,8401.429921439396,0.09504033167870037,5.831756591796875,0.02035958957138812,0.036220949909747294,0.03563571750902527,0,,,,,,,,,
pseudo_sroie,images/train/X51005757286.jpg,data/pseudo_label/sroie/images/train/X51005757286.jpg,False,710,1208,0.85768,0.5877483443708609,1.7014084507042253,True,0.7843372123558725,0.14208628985525817,5333.182647806087,0.09346449335548172,5.598945140838623,0.019262486971532797,0.02558528862126246,0.03159390573089701,0,,,,,,,,,
pseudo_sroie,images/train/X51005757290.jpg,data/pseudo_label/sroie/images/train/X51005757290.jpg,False,714,1463,1.044582,0.4880382775119617,2.049019607843137,True,0.7511579350490195,0.17345986879208256,10021.63971777191,0.104,5.775776386260986,0.022776654411764706,0.04940625,0.022921875,0,,,,,,,,,
pseudo_sroie,images/train/X51005757294.jpg,data/pseudo_label/sroie/images/train/X51005757294.jpg,False,710,1227,0.87117,0.5786471067644662,1.728169014084507,True,0.7749134963318097,0.15466963507017706,7679.999029027013,0.0935718433277027,5.502687931060791,0.01874474715984367,0.03567752322635135,0.036014041385135136,0,,,,,,,,,
pseudo_sroie,images/train/X51005757304.jpg,data/pseudo_label/sroie/images/train/X51005757304.jpg,False,703,1784,1.254152,0.39405829596412556,2.537695590327169,True,0.7692180523199378,0.1223673936816897,7402.797241288346,0.08288211633663366,5.650783061981201,0.021414189902446125,0.017597462871287127,0.012105507425742575,0,,,,,,,,,
pseudo_sroie,images/train/X51005757323.jpg,data/pseudo_label/sroie/images/train/X51005757323.jpg,False,710,1451,1.03021,0.48931771192281187,2.043661971830986,True,0.7629360621240528,0.15500242951595383,9847.137509648199,0.1042081673306773,5.600733757019043,0.015526435922974768,0.037054905378486054,0.025950883964143426,0,,,,,,,,,
pseudo_sroie,images/train/X51005757324.jpg,data/pseudo_label/sroie/images/train/X51005757324.jpg,False,708,1330,0.94164,0.5323308270676692,1.8785310734463276,True,0.7692584605957767,0.1562074927887835,8991.109650741617,0.10143372252747253,5.833123207092285,0.022010482879049057,0.036615728021978024,0.035020318223443224,0,,,,,,,,,
pseudo_sroie,images/train/X51005757346.jpg,data/pseudo_label/sroie/images/train/X51005757346.jpg,False,708,1302,0.921816,0.543778801843318,1.8389830508474576,True,0.7655769777560305,0.16029921600242258,8897.977334047298,0.09817614658273381,5.838499546051025,0.019614565700380872,0.04065029226618705,0.035338916366906475,0,,,,,,,,,
pseudo_sroie,images/train/X51005757349.jpg,data/pseudo_label/sroie/images/train/X51005757349.jpg,False,703,1373,0.965219,0.5120174799708667,1.9530583214793742,True,0.8115020381960036,0.14549596481460206,7480.644985872676,0.08260526001908397,5.380474090576172,0.01730797340405628,0.0255471731870229,0.07253399332061068,0,,,,,,,,,
pseudo_sroie,images/train/X51005757353.jpg,data/pseudo_label/sroie/images/train/X51005757353.jpg,False,698,1448,1.010704,0.48204419889502764,2.0744985673352434,True,0.7677312492557752,0.15827711026623256,10417.247364174184,0.10366586538461539,5.544539451599121,0.01753868108478209,0.0379396508097166,0.03548045293522267,0,,,,,,,,,
pseudo_sroie,images/train/X51005763940.jpg,data/pseudo_label/sroie/images/train/X51005763940.jpg,False,740,1946,1.44004,0.3802672147995889,2.6297297297297297,True,0.9258035994846656,0.19223329292104727,12292.172885626516,0.11633613782051282,2.7249131202697754,0.0,0.020232371794871796,0.8544771634615385,0,,,,,,,,,
pseudo_sroie,images/train/X51005806678.jpg,data/pseudo_label/sroie/images/train/X51005806678.jpg,False,986,2559,2.523174,0.3853067604533021,2.5953346855983774,True,0.8087979465263263,0.12387232110578289,4075.3091378276235,0.07045130076142132,6.532149314880371,0.031025236077933713,0.0020324397208121825,0.37749841370558374,0,,,,,,,,,
pseudo_sroie,images/train/X51005806679.jpg,data/pseudo_label/sroie/images/train/X51005806679.jpg,False,986,2559,2.523174,0.3853067604533021,2.5953346855983774,True,0.7996818080023887,0.13052650754205739,4904.150814549538,0.0774309961928934,6.561103820800781,0.03905103046929431,0.0034898477157360407,0.3696561706852792,0,,,,,,,,,
pseudo_sroie,images/train/X51005806685.jpg,data/pseudo_label/sroie/images/train/X51005806685.jpg,False,747,1180,0.88146,0.6330508474576271,1.5796519410977243,True,0.8320647240377632,0.16891888308113107,9069.03729583203,0.10211709104938271,5.619637966156006,0.03096412320715323,0.03472825038580247,0.4841278452932099,0,,,,,,,,,
pseudo_sroie,images/train/X51005806698.jpg,data/pseudo_label/sroie/images/train/X51005806698.jpg,False,687,1246,0.856002,0.5513643659711075,1.8136826783114992,True,0.7909356639375609,0.19674416630133656,12183.303772822863,0.11835798980496454,5.920001983642578,0.03245506535947712,0.05418190381205674,0.1719927415780142,0,,,,,,,,,
pseudo_sroie,images/train/X51005806702.jpg,data/pseudo_label/sroie/images/train/X51005806702.jpg,False,841,1424,1.197584,0.5905898876404494,1.6932223543400713,True,0.8206074850262953,0.16423659888166806,8106.090988035667,0.07727778352649006,5.846806526184082,0.030774589947734063,0.03521445571192053,0.3175574296357616,0,,,,,,,,,
pseudo_sroie,images/train/X51005806703.jpg,data/pseudo_label/sroie/images/train/X51005806703.jpg,False,864,1617,1.397088,0.5343228200371057,1.8715277777777777,True,0.7968599609095464,0.15693751958327004,9506.740314093819,0.09850450501824817,6.566181182861328,0.031889245205381424,0.02737226277372263,0.2740362682481752,0,,,,,,,,,
pseudo_sroie,images/train/X51005806716.jpg,data/pseudo_label/sroie/images/train/X51005806716.jpg,False,770,1290,0.9933,0.5968992248062015,1.6753246753246753,True,0.8321007094627066,0.1569874776652647,9133.317580390645,0.09489889705882353,5.701196670532227,0.025428245746828143,0.028588388480392156,0.38479115604575165,0,,,,,,,,,
pseudo_sroie,images/train/X51005889296.jpg,data/pseudo_label/sroie/images/train/X51005889296.jpg,False,619,1331,0.823889,0.4650638617580766,2.150242326332795,True,0.9582271971288515,0.11608295050610103,3548.9490546218485,0.1094406512605042,2.655353546142578,0.009205754912259022,7.385766806722689e-05,0.8894514837184874,0,,,,,,,,,
pseudo_sroie,images/train/X51006008057.jpg,data/pseudo_label/sroie/images/train/X51006008057.jpg,False,724,2007,1.453068,0.36073741903338313,2.772099447513812,True,0.7243037062798092,0.19225611220463942,8582.864198120988,0.09427787162162163,6.489880084991455,0.01262884207737149,0.05564822635135135,0.015646114864864866,0,,,,,,,,,
pseudo_sroie,images/train/X51006008073.jpg,data/pseudo_label/sroie/images/train/X51006008073.jpg,False,813,1337,1.086981,0.6080777860882572,1.6445264452644526,True,0.7510487595359687,0.1705030287004635,8547.363595887648,0.10791800643086817,5.960636615753174,0.03673431490763508,0.04386681069131833,0.023230255225080387,0,,,,,,,,,
pseudo_sroie,images/train/X51006008074.jpg,data/pseudo_label/sroie/images/train/X51006008074.jpg,False,748,1457,1.089836,0.5133836650652025,1.9478609625668448,True,0.8045290133639007,0.12337711583711608,5283.4762841237225,0.08837333650190114,5.768344402313232,0.011153999384925074,0.013820401615969582,0.05762832699619772,0,,,,,,,,,
pseudo_sroie,images/train/X51006008086.jpg,data/pseudo_label/sroie/images/train/X51006008086.jpg,False,754,1863,1.404702,0.404723564143854,2.470822281167109,True,0.756510120654542,0.13318036243233652,7439.791302390721,0.09975090579710146,6.2728352546691895,0.012972472352467556,0.018710371376811596,0.010746905193236714,0,,,,,,,,,
pseudo_sroie,images/train/X51006008089.jpg,data/pseudo_label/sroie/images/train/X51006008089.jpg,False,744,2177,1.619688,0.34175470831419386,2.9260752688172045,True,0.7479110206582632,0.12806803515711904,6621.190572739456,0.10825892857142858,6.431060791015625,0.00980860469187675,0.012399553571428572,0.010837053571428572,0,,,,,,,,,
pseudo_sroie,images/train/X51006008095.jpg,data/pseudo_label/sroie/images/train/X51006008095.jpg,False,744,1286,0.956784,0.578538102643857,1.728494623655914,True,0.7430052093683757,0.16359226389629902,7457.064891627793,0.08622782939189189,6.41871976852417,0.01735947229398516,0.04307432432432432,0.025548986486486486,0,,,,,,,,,
pseudo_sroie,images/train/X51006008197.jpg,data/pseudo_label/sroie/images/train/X51006008197.jpg,False,746,768,0.572928,0.9713541666666666,1.029490616621984,True,0.7719845112340711,0.2041401774217933,3554.1121969379187,0.0893132230885312,6.177641868591309,0.024807361324811615,0.06315628143863179,0.13940675301810865,0,,,,,,,,,
pseudo_sroie,images/train/X51006311758.jpg,data/pseudo_label/sroie/images/train/X51006311758.jpg,False,949,2153,2.043197,0.4407803065490014,2.268703898840885,True,0.5597644049323269,0.34602104488697083,5619.390348451328,0.08931657909292036,5.619819164276123,0.013932325557435362,0.2646397953539823,0.009022400442477875,0,,,,,,,,,
pseudo_sroie,images/train/X51006311764.jpg,data/pseudo_label/sroie/images/train/X51006311764.jpg,False,873,1733,1.512909,0.5037507212925563,1.9851088201603666,True,0.6228910168718651,0.3150689076978816,6569.5906159156975,0.08026738129844961,5.896316051483154,0.02066512530399757,0.1974700218023256,0.014474321705426356,0,,,,,,,,,
pseudo_sroie,images/train/X51006311767.jpg,data/pseudo_label/sroie/images/train/X51006311767.jpg,False,932,2050,1.9106,0.45463414634146343,2.199570815450644,True,0.5667213995308424,0.3429069347382303,6063.697651220424,0.08592073497854077,5.706289291381836,0.019361923283261803,0.2571167516094421,0.01162654238197425,0,,,,,,,,,
pseudo_sroie,images/train/X51006311778.jpg,data/pseudo_label/sroie/images/train/X51006311778.jpg,False,828,2022,1.674216,0.4094955489614243,2.4420289855072466,True,0.5660521343954248,0.310524900160887,3482.9795641217047,0.09122953869047619,6.544734477996826,0.062033730158730156,0.21743861607142856,0.015187872023809524,0,,,,,,,,,
pseudo_sroie,images/train/X51006311779.jpg,data/pseudo_label/sroie/images/train/X51006311779.jpg,False,807,2033,1.640631,0.39695031972454503,2.519206939281289,True,0.6510712097338935,0.28665527610552394,2611.788716133005,0.09273976293103449,6.211516380310059,0.03055190826330532,0.14939963054187191,0.024967287561576356,0,,,,,,,,,
pseudo_sroie,images/train/X51006311780.jpg,data/pseudo_label/sroie/images/train/X51006311780.jpg,False,850,2023,1.71955,0.42016806722689076,2.38,True,0.6216156520747834,0.2939591204702737,5989.595512354651,0.11557049418604651,6.142490386962891,0.03638491079571364,0.1691860465116279,0.007040334302325582,0,,,,,,,,,
pseudo_sroie,images/train/X51006327976.jpg,data/pseudo_label/sroie/images/train/X51006327976.jpg,False,741,1892,1.401972,0.3916490486257928,2.553306342780027,True,0.9238031655448249,0.1989704688288181,10722.432601665843,0.12201686878109452,2.8645577430725098,0.0,0.025050528606965175,0.8528062810945274,0,,,,,,,,,
pseudo_sroie,images/train/X51006327978.jpg,data/pseudo_label/sroie/images/train/X51006327978.jpg,False,702,2053,1.441206,0.3419386264003897,2.9245014245014245,True,0.9341948967086834,0.1830846411587534,10908.16514384367,0.10543526785714286,2.4811649322509766,0.0,0.016796875,0.8709709821428572,0,,,,,,,,,
pseudo_sroie,images/train/X51006328913.jpg,data/pseudo_label/sroie/images/train/X51006328913.jpg,False,725,1388,1.0063,0.5223342939481268,1.9144827586206896,True,0.9185985349195859,0.2237573865835941,10693.376565848068,0.09998244382022473,2.6781022548675537,0.0,0.045858204588014984,0.8674142673220974,0,,,,,,,,,
pseudo_sroie,images/train/X51006328919.jpg,data/pseudo_label/sroie/images/train/X51006328919.jpg,False,744,1458,1.084752,0.5102880658436214,1.9596774193548387,True,0.9430111550127714,0.18666636319023097,8173.5962959054705,0.07704741379310345,2.166562080383301,0.0,0.02803220785440613,0.9042519755747126,0,,,,,,,,,
pseudo_sroie,images/train/X51006328920.jpg,data/pseudo_label/sroie/images/train/X51006328920.jpg,False,742,1449,1.075158,0.5120772946859904,1.9528301886792452,True,0.941325300993489,0.1868604203339203,8635.678943440642,0.08237416507633588,2.222745656967163,0.0,0.027694119751908396,0.8975876669847328,0,,,,,,,,,
pseudo_sroie,images/train/X51006329395.jpg,data/pseudo_label/sroie/images/train/X51006329395.jpg,False,744,1458,1.084752,0.5102880658436214,1.9596774193548387,True,0.9429116719724289,0.1870444940389543,8238.870199127641,0.07745899185823754,2.1621921062469482,0.0,0.02827915469348659,0.9040798611111112,0,,,,,,,,,
pseudo_sroie,images/train/X51006329399.jpg,data/pseudo_label/sroie/images/train/X51006329399.jpg,False,703,1819,1.278757,0.38647608576140735,2.5874822190611666,True,0.9435252107471777,0.17713295714573915,9790.110896709539,0.08199179292929293,2.0945403575897217,0.0,0.021859217171717172,0.8963462752525253,0,,,,,,,,,
pseudo_sroie,images/train/X51006329402.jpg,data/pseudo_label/sroie/images/train/X51006329402.jpg,False,702,1433,1.005966,0.4898813677599442,2.0413105413105415,True,0.9323389652175611,0.18824264539197955,9532.897012037285,0.11274433515936255,2.8834352493286133,0.0,0.024417953187250995,0.8692806897410359,0,,,,,,,,,
pseudo_sroie,images/train/X51006332575.jpg,data/pseudo_label/sroie/images/train/X51006332575.jpg,False,703,1779,1.250637,0.39516582349634627,2.530583214793741,True,0.9307225311225975,0.19920078937249003,12565.908200550704,0.09316986386138613,2.418811321258545,0.0,0.034460086633663366,0.8768080909653465,0,,,,,,,,,
pseudo_sroie,images/train/X51006332649.jpg,data/pseudo_label/sroie/images/train/X51006332649.jpg,False,707,1722,1.217454,0.4105691056910569,2.4356435643564356,True,0.9457377378034547,0.15817382724059745,7705.28827001654,0.12008928571428572,2.6465837955474854,0.0,0.01111421130952381,0.8821707589285714,0,,,,,,,,,
pseudo_sroie,images/train/X51006334699.jpg,data/pseudo_label/sroie/images/train/X51006334699.jpg,False,696,2213,1.540248,0.3145051965657479,3.1795977011494254,True,0.9382675012939959,0.16668070018848538,9438.6958432062,0.1103818905279503,2.7820982933044434,0.0,0.009316770186335404,0.8688980007763976,0,,,,,,,,,
pseudo_sroie,images/train/X51006334926.jpg,data/pseudo_label/sroie/images/train/X51006334926.jpg,False,729,1936,1.411344,0.3765495867768595,2.655692729766804,True,0.9363287599690134,0.1829701888805872,10261.183838066669,0.10558006800518134,2.4897756576538086,0.0,0.019369332901554404,0.8777829501295337,0,,,,,,,,,
pseudo_sroie,images/train/X51006335314.jpg,data/pseudo_label/sroie/images/train/X51006335314.jpg,False,748,1574,1.177352,0.47522236340533675,2.1042780748663104,True,0.9455121149540062,0.17270804967966388,7985.375216590032,0.0883326903292181,2.31788969039917,0.0,0.01920974794238683,0.8985339506172839,0,,,,,,,,,
pseudo_sroie,images/train/X51006335547.jpg,data/pseudo_label/sroie/images/train/X51006335547.jpg,False,705,1394,0.98277,0.505738880918221,1.977304964539007,True,0.9327228653285639,0.19322411933903,12046.379981118765,0.10061233108108109,2.6205124855041504,0.0,0.030503438706563708,0.8794642857142857,0,,,,,,,,,
pseudo_sroie,images/train/X51006335552.jpg,data/pseudo_label/sroie/images/train/X51006335552.jpg,False,704,2452,1.726208,0.28711256117455136,3.4829545454545454,True,0.9426665978891556,0.1381067830915386,8094.505985991211,0.1504437712585034,2.998760223388672,0.0,0.003162202380952381,0.84640731292517,0,,,,,,,,,
pseudo_sroie,images/train/X51006349086.jpg,data/pseudo_label/sroie/images/train/X51006349086.jpg,False,522,954,0.497988,0.5471698113207547,1.8275862068965518,True,0.9108307346376051,0.22773432500795318,12212.76088169643,0.11501813616071428,3.457653760910034,0.026084011729691877,0.05111607142857143,0.8544224330357143,0,,,,,,,,,
pseudo_sroie,images/train/X51006350750.jpg,data/pseudo_label/sroie/images/train/X51006350750.jpg,False,700,1574,1.1018,0.44472681067344344,2.2485714285714287,True,0.9663080226608187,0.08423803089432838,2915.4928385416665,0.07314795778508772,2.802135705947876,0.018566411624957,0.00029125548245614033,0.9274516858552632,0,,,,,,,,,
pseudo_sroie,images/train/X51006350763.jpg,data/pseudo_label/sroie/images/train/X51006350763.jpg,False,705,1564,1.10262,0.45076726342711,2.218439716312057,True,0.9533000700280112,0.12729244004884369,5785.997852408009,0.06782670454545454,2.821540355682373,0.019646902321534675,0.0034581304112554115,0.9179941152597403,0,,,,,,,,,
pseudo_sroie,images/train/X51006387740.jpg,data/pseudo_label/sroie/images/train/X51006387740.jpg,False,740,1483,1.09742,0.4989885367498314,2.004054054054054,True,0.9417661476355248,0.17333321290937398,10572.649085887599,0.10992647058823529,2.6278603076934814,0.0,0.020902267156862744,0.8875995710784313,0,,,,,,,,,
pseudo_sroie,images/train/X51006387812.jpg,data/pseudo_label/sroie/images/train/X51006387812.jpg,False,705,1877,1.323285,0.3755993606819393,2.6624113475177307,True,0.9521702585656658,0.14265960665612282,8353.632051427745,0.11745198567708333,2.5144848823547363,0.0,0.007334391276041667,0.8898213704427084,0,,,,,,,,,
pseudo_sroie,images/train/X51006387813.jpg,data/pseudo_label/sroie/images/train/X51006387813.jpg,False,740,2465,1.8241,0.3002028397565923,3.331081081081081,True,0.9402656588203463,0.16031770539172638,8007.4969831374365,0.11922940340909091,3.3212361335754395,0.0,0.011452414772727272,0.8751268262987013,0,,,,,,,,,
pseudo_sroie,images/train/X51006387847.jpg,data/pseudo_label/sroie/images/train/X51006387847.jpg,False,707,1688,1.193416,0.4188388625592417,2.3875530410183874,True,0.8995021803990287,0.24383989213110063,14768.155191032512,0.12300124123831775,3.0313191413879395,0.0,0.057398145443925234,0.8341851635514018,0,,,,,,,,,
pseudo_sroie,images/train/X51006387850.jpg,data/pseudo_label/sroie/images/train/X51006387850.jpg,False,709,1283,0.909647,0.5526110678098207,1.8095909732016926,True,0.920628264004365,0.21164514769538628,11892.9561693379,0.11540001104240283,2.9601645469665527,0.0,0.03860009938162544,0.8622322217314488,0,,,,,,,,,
pseudo_sroie,images/train/X51006387932.jpg,data/pseudo_label/sroie/images/train/X51006387932.jpg,False,742,1196,0.887432,0.6204013377926422,1.6118598382749325,True,0.9274178863762486,0.1671143142715223,4296.27232491931,0.08126965408805031,4.893143177032471,0.0,0.023990271226415096,0.9019076749213837,0,,,,,,,,,
pseudo_sroie,images/train/X51006387953.jpg,data/pseudo_label/sroie/images/train/X51006387953.jpg,False,524,1078,0.564872,0.48608534322820035,2.0572519083969465,True,0.9023335991022915,0.20493772137326088,8039.872257704573,0.12099177961847389,5.1577043533325195,0.0,0.03568178965863454,0.8483229794176707,0,,,,,,,,,
pseudo_sroie,images/train/X51006388044.jpg,data/pseudo_label/sroie/images/train/X51006388044.jpg,False,705,1474,1.03917,0.47829036635006783,2.0907801418439718,True,0.9371280387154862,0.1425661688008803,5806.054906970068,0.0803970025510204,4.6895952224731445,0.0,0.009486607142857142,0.9098692602040817,0,,,,,,,,,
pseudo_sroie,images/train/X51006388064.jpg,data/pseudo_label/sroie/images/train/X51006388064.jpg,False,708,1699,1.202892,0.41671571512654504,2.3997175141242937,True,0.8852182436941913,0.23047643847994884,11217.624041027282,0.11953491784037559,5.197021007537842,0.0,0.052450117370892016,0.8324438820422535,0,,,,,,,,,
